Timestamp,Sales_Count,Redemption_Count,Total_Activity_Load,Operational_Load_Index,Capacity_Utilization_Ratio,Congestion_Pressure_Index
2015-07-17,2347,1918,4265,0.004404680983191091,1.2615800124801966,0.5072748135819932
2015-07-18,23889,23354,47243,0.04948788634055873,0.9261252459996422,0.40014283020419217
2015-07-19,15934,15297,31231,0.03319557761540592,1.06526832710344,0.4460246774106196
2015-07-20,9271,9422,18693,0.019841083867669303,1.3059570465206063,0.534287468928844
2015-07-21,7921,8688,16609,0.017353331151448017,2.324539084702719,0.9402276325719565
2015-07-22,9770,10504,20274,0.021197855038896304,1.0882631911177931,0.44802398947045513
2015-07-23,9896,10331,20227,0.02147498029525169,1.1250623459100522,0.46290992654117197
2015-07-24,10246,10815,21061,0.022363291651577445,1.1890861369565884,0.4890524297735818
2015-07-25,13836,14306,28142,0.031355803503631374,1.1011997034712926,0.4592933634906959
2015-07-26,17287,18040,35327,0.03814624584602603,1.054112972799225,0.44453293662730564
2015-07-27,9459,10379,19838,0.01983572738692963,2.337090301864594,0.9467375571779956
2015-07-28,9257,10721,19978,0.01812991007010742,3.3274962332419253,1.3418764393388347
2015-07-29,9036,10794,19830,0.01799508810797417,5.802391093965736,2.3317534904510793
2015-07-30,11607,12097,23704,0.022107748845494622,2.1976580863764577,0.89232788385788
2015-07-31,10616,11871,22487,0.020969148323066903,2.411980613928804,0.9773737345653618
2015-08-01,16324,16496,32820,0.02869309318572996,4.331684135630558,1.7498895101636618
2015-08-02,19977,19942,39919,0.03678020862180375,2.2102289607550913,0.9061597094751189
2015-08-03,17762,18080,35842,0.035379989713969225,2.3319547613464224,0.9540098983669507
2015-08-04,5618,6674,12292,0.011588449296859293,4.1597160802168185,1.670839501664843
2015-08-05,11680,12771,24451,0.022501615434321054,3.6940742622543365,1.4911306741623274
2015-08-06,10566,11267,21833,0.019309765744271422,4.2608573751619145,1.7159288095113288
2015-08-07,11343,12617,23960,0.02204837071909905,4.702088433418395,1.8940643957988175
2015-08-08,15465,15366,30831,0.0355060924951537,3.212885691347169,1.30645793203596
2015-08-09,20055,19605,39660,0.04351452572167056,1.8705258799545763,0.7743190674148328
2015-08-10,3306,3907,7213,0.007168113533928135,3.40624760440547,1.366799909882545
2015-08-11,5617,7887,13504,0.012564835674777518,5.982302124368164,2.400459751152132
2015-08-12,10466,10758,21224,0.019522754546293732,2.851807206571595,1.1524365353564143
2015-08-13,10843,12001,22844,0.020207130633605297,2.361763592070971,0.9568297152085518
2015-08-14,3025,4784,7809,0.007439651989291978,4.035552562062583,1.6186848160186085
2015-08-15,18982,19155,38137,0.03212997548142194,3.62514584535414,1.469336323430509
2015-08-16,21155,21519,42674,0.035526487005902316,4.918728788329736,1.9888074075354358
2015-08-17,10558,10870,21428,0.020825451183980093,2.1387791822181805,0.8680069435976604
2015-08-18,3700,4289,7989,0.00783221901333228,3.184218367695234,1.2783866784860929
2015-08-19,10791,11000,21791,0.020046155266315886,2.397265444800679,0.9709338710800612
2015-08-20,2618,4855,7473,0.0075392591265251606,6.287502090072541,2.5195243915049317
2015-08-21,10123,13105,23228,0.020286992277464427,4.28797561435363,1.727362441107931
2015-08-22,20316,19678,39994,0.0325060680600127,2.1917758799635343,0.8962139928214213
2015-08-23,17363,17198,34561,0.03226533789397262,0.9584219605075325,0.4027279869393966
2015-08-24,8368,9149,17517,0.01830580801087586,3.4620346950460688,1.3957973628249531
2015-08-25,6757,6962,13719,0.012765985315140674,2.5141432283214558,1.0133168825176666
2015-08-26,5442,5889,11331,0.010826294655220161,3.192224230487447,1.283385468988111
2015-08-27,7267,9479,16746,0.015597985135509368,4.139055254182932,1.6649808927544787
2015-08-28,10791,11483,22274,0.01995795674831953,3.0603554889291344,1.2361169696206455
2015-08-29,12996,12690,25686,0.022441099453498276,3.103832343675376,1.2549975971422493
2015-08-30,12902,12840,25742,0.022490175939201246,2.9539232146847962,1.1950633914374393
2015-08-31,8511,8790,17301,0.01633896427582387,3.52304559106936,1.4190216149932384
2015-09-01,8943,8915,17858,0.015781550674932008,2.787317230560929,1.1243958226293307
2015-09-02,7473,10550,18023,0.016348984827063505,2.429095952376215,0.9814477718467242
2015-09-03,6912,7652,14564,0.013197976941800638,3.063880049925225,1.2334708061351705
2015-09-04,9917,10966,20883,0.01800315009692606,3.0248289292087644,1.2207334617416614
2015-09-05,16295,16276,32571,0.034097202990861254,2.6679577099822893,1.0876414057874326
2015-09-06,19636,19607,39243,0.03347282480486579,3.402777391032522,1.381194651295928
2015-09-07,17618,17210,34828,0.030071309886458047,1.8881215847182324,0.7732914198191679
2015-09-08,1319,1514,2833,0.00294825639605479,1.298241451917407,0.5210655346045957
2015-09-09,1277,1483,2760,0.002825961078522696,1.1752891704883115,0.47181124484243825
2015-09-10,3349,4217,7566,0.007633945297864368,1.6740871608502979,0.6742152315188378
2015-09-11,1830,1937,3767,0.0038233093739279238,1.1912041334669763,0.4787756390111474
2015-09-12,1716,1841,3557,0.003719404384040219,1.3349142671413536,0.5361973494869656
2015-09-13,1558,1769,3327,0.003706797535762765,1.3223987606180123,0.5311835827686625
2015-09-14,2383,2642,5025,0.005633969065378556,1.0503596740707206,0.42352425106751546
2015-09-15,2734,2895,5629,0.006020016962060371,1.0526817213722854,0.42468469872615044
2015-09-16,3116,3445,6561,0.0066107237688761466,1.2355784046122142,0.4981977961062114
2015-09-17,3328,3501,6829,0.006987356212567734,1.2111539845767232,0.48865400755822996
2015-09-18,3864,3936,7800,0.0077570948671330355,1.3077067663796276,0.5277369634721308
2015-09-19,1986,1995,3981,0.00410676971878855,1.6877529939749147,0.6775652594212391
2015-09-20,8272,7907,16179,0.015274864094869937,1.2489662400630444,0.5087514144821398
2015-09-21,1571,1628,3199,0.0034462598849195358,0.9924767703974516,0.3990584640899324
2015-09-22,1984,2062,4046,0.004240248812389494,1.2577836920597312,0.5056576261113261
2015-09-23,2565,2758,5323,0.0058747465182551525,1.1276249199127617,0.45457481587605775
2015-09-24,2430,2676,5106,0.0058224868457491,1.3884149312262848,0.5588594645979633
2015-09-25,2449,2683,5132,0.005080089420811611,1.7938742812984776,0.720597766171878
2015-09-26,7325,7565,14890,0.014657593860030857,2.2009163874571342,0.8891611112988724
2015-09-27,7483,7274,14757,0.014737577209733543,1.37713453978525,0.5596963622399401
2015-09-28,765,829,1594,0.0019372624052768057,1.1443896426113986,0.4589182144877255
2015-09-29,400,496,896,0.0010190596957639182,1.7649550323393406,0.7065934487531947
2015-09-30,1523,1610,3133,0.0034866142161246827,1.4009025643923685,0.5624529942866223
2015-10-01,1660,1713,3373,0.0036374745596567805,1.0155988024715645,0.40842200572442
2015-10-02,1170,1198,2368,0.0025750171965589017,0.969462113914849,0.38932985588387503
2015-10-03,1194,1151,2345,0.0026366195882950244,0.8915169569567944,0.3581887545356948
2015-10-04,1646,1687,3333,0.003909271478910226,1.1102187640967183,0.4464330685260334
2015-10-05,728,675,1403,0.0016348681173995636,0.8204745588392707,0.3291707444061481
2015-10-06,1098,1036,2134,0.002352783616545074,0.9729542683177177,0.39059337749701417
2015-10-07,1563,1585,3148,0.00344601173832644,0.8752802430855731,0.3521797042772251
2015-10-08,1345,1179,2524,0.002843164405058617,0.8707753639547801,0.35001604422494725
2015-10-09,856,912,1768,0.0019708298716883594,0.9366250813690206,0.37583253047062126
2015-10-10,3292,3387,6679,0.00738893702932795,1.3222346197753536,0.5333272101277382
2015-10-11,5489,5500,10989,0.012402903695901867,1.2488174149623905,0.5069687082024973
2015-10-12,5276,5305,10581,0.012346924885824388,1.0553932922073055,0.42956547181441684
2015-10-13,737,693,1430,0.0017308224868457492,0.829500284708057,0.3328386073753303
2015-10-14,652,650,1302,0.0015404320132927168,1.2159735097239905,0.48731366309757185
2015-10-15,867,746,1613,0.0019611792250950376,0.981337604913892,0.39371174950061383
2015-10-16,766,743,1509,0.0018302661060899776,1.25015505395157,0.501160181244282
2015-10-17,1081,1066,2147,0.0026834158999764096,0.9501098642276019,0.3816539952310266
2015-10-18,804,855,1659,0.0022279147050678484,1.1111999434688067,0.44581672621056334
2015-10-19,729,784,1513,0.002068509486320144,1.1065428016408436,0.4438582263481296
2015-10-20,546,466,1012,0.0013320409858764883,0.7963546545483023,0.3193410864108469
2015-10-21,350,416,766,0.0008949925731980565,1.5687384293935096,0.6280323673013227
2015-10-22,985,952,1937,0.0024141768464670706,1.0451496515508907,0.41950836672823655
2015-10-23,1035,1087,2122,0.0026018982402255734,1.0917892751580784,0.43827684900736674
2015-10-24,406,409,815,0.0009566727927292868,0.7880626707504177,0.3157990719758047
2015-10-25,1440,1562,3002,0.004087510384934921,1.2595639477007423,0.5062780853112578
2015-10-26,805,829,1634,0.0019508842030304227,0.9067760624105295,0.36388095548603
2015-10-27,774,725,1499,0.0016604357057140218,0.8273129483467121,0.3319214407621133
2015-10-28,200,117,317,0.0004794378288562725,1.334984647705236,0.5342815217794081
2015-10-29,398,446,844,0.0010332683676188585,1.4502011298429576,0.5807004129577543
2015-10-30,637,692,1329,0.0014391363366035475,0.9476329236218759,0.3799166512507125
2015-10-31,848,950,1798,0.0023246277400251368,0.9621269987862386,0.3862455761585106
2015-11-01,662,827,1489,0.001805090506281312,1.7563335963052642,0.7036164928258745
2015-11-02,571,761,1332,0.0015775210665822683,1.4373031778298542,0.575867783771891
2015-11-03,1124,1187,2311,0.0025536725215756953,1.2449694657334676,0.4995199898063325
2015-11-04,1181,1292,2473,0.002737536943129145,1.2129119351049715,0.48680729620786617
2015-11-05,788,738,1526,0.001752308559096248,0.9877411302033794,0.39614783721680946
2015-11-06,419,361,780,0.0008618302313811247,0.6854909654378535,0.2747134843139701
2015-11-07,966,1046,2012,0.002418206274478775,1.2914602264682677,0.5180350143519944
2015-11-08,1290,1362,2652,0.0036028800886181113,0.9275155992824204,0.37316796776613903
2015-11-09,655,649,1304,0.0014354287824240746,1.0852531715728146,0.4349625258985803
2015-11-10,321,203,524,0.0006865595864488138,0.6621546636352423,0.2652738012059662
2015-11-11,482,371,853,0.0009853325157257585,0.8703748717866594,0.3487411482240992
2015-11-12,296,255,551,0.0007255030924028433,1.3725924255107824,0.5494722720597548
2015-11-13,354,390,744,0.0008846426043878274,1.0763739617540788,0.4310803702642642
2015-11-14,663,637,1300,0.0014308132557924861,0.8855580351773219,0.35508170202440426
2015-11-15,1009,1064,2073,0.0026907632660886607,0.981391829940294,0.3941711899357708
2015-11-16,459,432,891,0.0011896755378972416,0.946232943332441,0.3792069826557148
2015-11-17,329,343,672,0.0009000276931597895,1.4270570127971443,0.5713628217347536
2015-11-18,407,431,838,0.001025430680885972,1.1402451720465754,0.4567133272271618
2015-11-19,382,338,720,0.0008893764778561234,1.102485426915412,0.4415277966528785
2015-11-20,503,539,1042,0.0011963930873986404,0.9820701371784963,0.3935458907238377
2015-11-21,318,329,647,0.0008639688913505031,0.873662985025477,0.34998357534500113
2015-11-22,385,410,795,0.001153881657897166,1.4110689625725856,0.5651199140237727
2015-11-23,290,277,567,0.0007158681805594018,1.2178371758959994,0.4875643912667354
2015-11-24,425,269,694,0.0009317594387519616,0.7310656634026199,0.29298532102429914
2015-11-25,422,362,784,0.0008354103203175483,0.6862172330163816,0.27498813939874317
2015-11-26,493,584,1077,0.0012622641136210784,1.9283725489080368,0.7721063780313874
2015-11-27,242,252,494,0.0005760699748671512,0.9108350768728126,0.3646796727340454
2015-11-28,655,754,1409,0.001771317201632329,1.2871248097771273,0.5159127142318304
2015-11-29,317,405,722,0.0010174226096588926,1.637601084397423,0.6556508873247646
2015-11-30,344,441,785,0.0009012639949361079,1.9882553067815445,0.7958428811095795
2015-12-01,265,351,616,0.0007205349908202303,1.5044515361182027,0.6022129354417733
2015-12-02,384,450,834,0.0009805896125475188,1.38605901366878,0.5550119592350405
2015-12-03,256,370,626,0.0007484990829906523,2.6274591835331367,1.051432772863049
2015-12-04,290,338,628,0.0007359200795921927,1.2194105675288471,0.4882057790592942
2015-12-05,577,584,1161,0.0016053378565494322,0.8776014817129013,0.35200379539909016
2015-12-06,325,309,634,0.0008849770628393917,0.7759331935838563,0.31090426367124613
2015-12-07,229,157,386,0.0005381284459102238,0.9635347606938516,0.38573678134508677
2015-12-08,291,225,516,0.0006908559543239629,0.9081639705109605,0.3636801017769786
2015-12-09,360,408,768,0.0008169482137911935,1.183830537654067,0.47402238398990154
2015-12-10,383,534,917,0.0010850683517534805,1.7608324056290565,0.7049840032626747
2015-12-11,473,497,970,0.0011517836912464442,0.8561562911198964,0.34315358666270646
2015-12-12,299,352,651,0.0008897164102594318,1.5232369458616706,0.609828608190824
2015-12-13,238,238,476,0.000715406627896243,0.9100883695808507,0.36446459180907803
2015-12-14,410,232,642,0.00089701756709571,0.8084314500618849,0.3239107905650114
2015-12-15,346,377,723,0.0009523055968441101,1.611202357749741,0.6450523264580029
2015-12-16,275,249,524,0.00060258264356852,1.228010672455117,0.4915658185681879
2015-12-17,442,417,859,0.0010120591123083508,0.9585316963402654,0.38401991400349117
2015-12-18,273,354,627,0.0007200221545278317,1.796327281048625,0.7189629257121668
2015-12-19,322,353,675,0.0009928627174542433,1.5925740925740925,0.6376253546601096
2015-12-20,392,488,880,0.001255222568721178,1.1717562022613173,0.4694556144457597
2015-12-21,231,292,523,0.0007011672372243204,1.7564007085983568,0.7029809837816774
2015-12-22,335,505,840,0.0010280432431302676,1.3052928342964505,0.5227339596644583
2015-12-23,465,536,1001,0.0011908058709498754,1.1654548492703574,0.46689642323071284
2015-12-24,688,832,1520,0.0018099458005301262,1.6894491368528024,0.676865622221439
2015-12-25,649,806,1455,0.001945444475214622,1.9232602147492306,0.770471352584821
2015-12-26,540,616,1156,0.0016706199655641578,1.132236529896947,0.4538969839381173
2015-12-27,452,478,930,0.0013940988394048489,0.9993680896989722,0.4005836951832318
2015-12-28,273,276,549,0.0007394662879970775,0.8846991956034509,0.35432335801417864
2015-12-29,214,245,459,0.0006215910322324298,1.119144080557124,0.4480305868421891
2015-12-30,482,511,993,0.0011584147644103336,1.0547008202204327,0.4225753769468193
2015-12-31,370,533,903,0.0010674454318874147,1.5841027273380213,0.6342815581943411
2016-01-01,349,451,800,0.0010384934921074493,1.4192601191378282,0.5683271437503958
2016-01-02,332,402,734,0.0009271778498161935,1.072950298772098,0.429736426218729
2016-01-03,287,339,626,0.0008729365585830734,0.9233082262258464,0.3698470524254884
2016-01-04,228,277,505,0.0006163085561003686,1.2734501881560705,0.5097498603960885
2016-01-05,298,265,563,0.0007262389863173184,0.8946771496603135,0.3583066032559158
2016-01-06,266,325,591,0.0007330542297229054,1.3165957317918102,0.5270781252545579
2016-01-07,262,1382,1644,0.0021195918454295633,3.295230143787836,1.319363812622392
2016-01-08,206,270,476,0.0006173266869749838,1.5175347222222222,0.6073842849010739
2016-01-09,240,276,516,0.0007426801943556306,1.2078670233275497,0.48359241744763326
2016-01-10,179,109,288,0.0005172104843044944,1.17870332282097,0.4717916554189706
2016-01-11,316,264,580,0.0007029802100419658,1.4136215038114235,0.5658703896505946
2016-01-12,197,175,372,0.00047873813465946255,0.9103731847348868,0.3644365167747504
2016-01-13,231,198,429,0.0006379317165802903,1.5798781179138321,0.6323340061954811
2016-01-14,253,262,515,0.0007058745620266576,1.289582353640437,0.5162564661933908
2016-01-15,188,217,405,0.0005029982084221115,1.635404334894131,0.6544635328827056
2016-01-16,378,383,761,0.0009439639562874123,0.7592627114358479,0.30427146294811164
2016-01-17,186,178,364,0.0005939454007491728,0.8284295125239398,0.3317281722500254
2016-01-18,213,166,379,0.0004890494175598201,1.0617554934384161,0.4249956270259024
2016-01-19,277,331,608,0.0007249860227919931,1.243505342564137,0.49783712863933
2016-01-20,191,179,370,0.0005000153850887719,1.834215167548501,0.7339860762504536
2016-01-21,200,226,426,0.0005719239521751171,1.1310817805383022,0.45277586658662605
2016-01-22,321,311,632,0.000726316054479998,1.4677767028476483,0.5875464707717474
2016-01-23,475,478,953,0.0014302887641298055,1.1135078786614219,0.44626132472304664
2016-01-24,282,297,579,0.0008629961422784386,1.1072324177250736,0.44341076477539654
2016-01-25,281,264,545,0.0007008064926330544,0.7211966038496651,0.2888991254354459
2016-01-26,347,1224,1571,0.0021967022062217294,21.871853451734392,8.75005940201749
2016-01-27,389,383,772,0.0008851920718439688,2.221661391839186,0.8891956719787809
2016-01-28,311,369,680,0.0008361204013377926,1.3288009000145058,0.532022032246605
2016-01-29,252,423,675,0.0007364948099198808,1.4092463500551735,0.5641404369080214
2016-01-30,574,732,1306,0.0016051775952080575,1.086293704996753,0.435480588555826
2016-01-31,237,279,516,0.0006598319194750734,1.3452844774273347,0.538509690122619
2016-02-01,367,433,800,0.0009377910928727877,1.1866139928105168,0.47520827177993047
2016-02-02,278,286,564,0.0006964015182367603,0.8876981062739576,0.35549708342052516
2016-02-03,232,347,579,0.0007324840764331209,1.3026825396825397,0.5215125063188758
2016-02-04,315,275,590,0.0006473883406938837,0.974976329200706,0.3903789646846987
2016-02-05,282,310,592,0.000718957032997465,1.1891191714268639,0.47607904279054397
2016-02-06,426,489,915,0.0011038801193882888,1.1075332105560864,0.44367561229406755
2016-02-07,545,594,1139,0.001608560132455794,1.280079049199591,0.5129967557593099
2016-02-08,258,212,470,0.0005223936960298079,0.920688049324413,0.3685886559473831
2016-02-09,387,261,648,0.0007772372676779025,0.7185007717769419,0.2878666510713835
2016-02-10,270,356,626,0.0008938736576510046,1.9058017195891293,0.7628570120302425
2016-02-11,246,236,482,0.0005266645567116351,0.7616446549482264,0.30497386071331756
2016-02-12,282,242,524,0.0006563278870119081,0.8477217884454727,0.3394825121103962
2016-02-13,167,166,333,0.0005711714206590972,1.004743713471335,0.40224018824092944
2016-02-14,239,242,481,0.0007846395273700729,0.8630120255373805,0.34567559393137426
2016-02-15,363,349,712,0.0009577217760546479,1.1241826196573088,0.4502476809285563
2016-02-16,227,653,880,0.0013154250900027692,5.058773612750885,2.0242987001543558
2016-02-17,324,1754,2078,0.002328533185636481,13.056510757760757,5.224001423015685
2016-02-18,389,1979,2368,0.0024923843810578787,9.41313302602678,3.7667486410393467
2016-02-19,219,273,492,0.0006120188313486569,2.173943528693529,0.8699446227762208
2016-02-20,688,639,1327,0.0016011681478311222,0.8758428420277086,0.3512978376997821
2016-02-21,413,375,788,0.0012613896562670972,0.7661467185196337,0.3072155212016138
2016-02-22,347,282,629,0.0009204828680043302,0.7650502380189592,0.30657238492838634
2016-02-23,319,220,539,0.0006483927316106767,0.5800268457596044,0.23239977394280814
2016-02-24,99,84,183,0.00029275626063219527,0.7957142857142857,0.3184613680420936
2016-02-25,246,159,405,0.0005029982084221115,1.0844074084407058,0.43406476230133567
2016-02-26,371,227,598,0.0007425567845526468,0.8214264121384864,0.32901609892612615
2016-02-27,358,426,784,0.0009359262336277014,1.2633836656819974,0.5059150220129756
2016-02-28,765,812,1577,0.002071556952883618,1.0397475633486652,0.4171419595111963
2016-02-29,207,181,388,0.0006567769652787654,0.8093627975980917,0.32413918521840396
2016-03-01,186,188,374,0.00042871141597256246,1.2281126430924003,0.4915022840865436
2016-03-02,270,172,442,0.0005427859318748269,0.914713822611497,0.3662112006037237
2016-03-03,241,187,428,0.00047950193339282236,0.8753708801557136,0.3504360532223212
2016-03-04,334,268,602,0.0007322710521270477,0.8149629321827597,0.32642453550438016
2016-03-05,351,329,680,0.0009115665097387612,0.8450029338590355,0.33854811344945746
2016-03-06,470,428,898,0.0013123480722483768,0.782772076869207,0.3138962395910318
2016-03-07,354,332,686,0.0008441088128155422,1.0605528758615803,0.4247276156323215
2016-03-08,400,404,804,0.0009428262128345207,1.3681050010595466,0.5478076961515194
2016-03-09,342,341,683,0.0008229571069530732,1.177322297837064,0.47142269339899745
2016-03-10,327,159,486,0.000662227734097504,0.8844925073505635,0.35419433958068397
2016-03-11,655,508,1163,0.0012954766274425131,0.8098578750287444,0.3247204359879633
2016-03-12,2026,2219,4245,0.005086796192919296,1.7004008445856724,0.6832124155500205
2016-03-13,423,461,884,0.001232934826799908,1.0977378811217986,0.4398349133447994
2016-03-14,233,235,468,0.0006507892550540017,1.0979771463104797,0.4395813320772243
2016-03-15,463,318,781,0.0008319486753438567,0.6852527841312482,0.2746002828577056
2016-03-16,199,217,416,0.0005185402878958285,1.003971198869158,0.40189960372040073
2016-03-17,357,601,958,0.001018064111934844,1.7400030999666842,0.6966120784538347
2016-03-18,499,471,970,0.0010886276606919471,0.8420688616282529,0.33748072124771633
2016-03-19,970,874,1844,0.0024340115442466103,0.9244361448014702,0.3712348648471361
2016-03-20,621,597,1218,0.0015524146305093411,1.047423629113108,0.41990090042354883
2016-03-21,500,476,976,0.0011373976342129207,1.1121415617465695,0.44553906327915554
2016-03-22,304,294,598,0.0007587925782331764,1.5102007485978075,0.6045355749860629
2016-03-23,187,263,450,0.0005538631957906397,1.6805992063492063,0.6725720004571569
2016-03-24,94,264,358,0.0005830138903059366,2.739552005012531,1.0961706103391962
2016-03-25,493,583,1076,0.0014510650563188444,1.5077442272344665,0.6039683299275779
2016-03-26,1085,1238,2323,0.0025247675114569283,1.478616728061601,0.5929615517315144
2016-03-27,1837,2012,3849,0.004865534324133051,1.0928227821800018,0.4400484334664806
2016-03-28,230,145,375,0.0005345423866351523,0.9502941808633364,0.38043839777731564
2016-03-29,631,739,1370,0.0015947859124410305,1.27981556714759,0.5128830984065007
